,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
22,22,0.9466667175292969,2023-12-14 16:07:33.318372,2023-12-14 16:10:34.413104,0 days 00:03:01.094732,4500,69,0.0027759121896871615,0.5374435799428209,COMPLETE
23,23,0.9466667175292969,2023-12-14 16:10:34.595306,2023-12-14 16:14:00.131383,0 days 00:03:25.536077,4500,79,0.0025640244484994943,0.2,COMPLETE
24,24,0.948888897895813,2023-12-14 16:14:00.331656,2023-12-14 16:17:02.945432,0 days 00:03:02.613776,4500,70,0.0028509240855217085,0.4818979270538622,COMPLETE
25,25,0.9511110782623291,2023-12-14 16:17:03.094849,2023-12-14 16:19:51.656663,0 days 00:02:48.561814,4500,64,0.002699982886045928,0.4003575811041459,COMPLETE
26,26,0.948888897895813,2023-12-14 16:19:51.815893,2023-12-14 16:21:53.897214,0 days 00:02:02.081321,4500,44,0.0020970940387223065,0.2,COMPLETE
27,27,0.948888897895813,2023-12-14 16:21:54.076714,2023-12-14 16:25:40.500138,0 days 00:03:46.423424,4500,88,0.003201042324512829,0.5273741426276324,COMPLETE
28,28,0.9555555582046509,2023-12-14 16:25:40.699264,2023-12-14 16:29:30.089413,0 days 00:03:49.390149,4500,85,0.0030791919007784204,0.566563257387257,COMPLETE
29,29,0.9599999785423279,2023-12-14 16:29:30.513909,2023-12-14 16:33:19.013145,0 days 00:03:48.499236,4500,89,0.0030202463989512174,0.6109174387700294,COMPLETE
30,30,0.9466667175292969,2023-12-14 16:33:19.227664,2023-12-14 16:37:27.062724,0 days 00:04:07.835060,4500,97,0.002954525240833219,0.7796680863760419,COMPLETE
31,31,0.9422222375869751,2023-12-14 16:37:27.258886,2023-12-14 16:40:54.985591,0 days 00:03:27.726705,4500,80,0.0029983736857596417,0.4409131481148274,COMPLETE
32,32,0.9466667175292969,2023-12-14 16:40:55.178711,2023-12-14 16:44:23.094580,0 days 00:03:27.915869,4500,80,0.0028811098284813293,0.5113592584759098,COMPLETE
33,33,0.9555555582046509,2023-12-14 16:44:23.286680,2023-12-14 16:47:51.500614,0 days 00:03:28.213934,4500,80,0.0029579776072806447,0.5167370886719058,COMPLETE
34,34,0.9555555582046509,2023-12-14 16:47:51.722726,2023-12-14 16:51:19.839523,0 days 00:03:28.116797,4500,80,0.0029195841967012753,0.5050717583811368,COMPLETE
35,35,0.9422222375869751,2023-12-14 16:51:19.996009,2023-12-14 16:54:45.241048,0 days 00:03:25.245039,4500,79,0.0029031562426678646,0.5118381620674157,COMPLETE
36,36,0.9466666579246521,2023-12-14 16:54:45.445390,2023-12-14 16:58:12.831564,0 days 00:03:27.386174,4500,80,0.0029278083648319967,0.5001612060691396,COMPLETE
37,37,0.9622222185134888,2023-12-14 16:58:12.969237,2023-12-14 17:01:32.534639,0 days 00:03:19.565402,4500,77,0.002738767945638317,0.5234209316436119,COMPLETE
38,38,0.9511111378669739,2023-12-14 17:01:32.789495,2023-12-14 17:04:58.773976,0 days 00:03:25.984481,4500,79,0.0028095822843073664,0.5467122987272306,COMPLETE
39,39,0.9466666579246521,2023-12-14 17:04:58.998966,2023-12-14 17:08:25.359581,0 days 00:03:26.360615,4500,79,0.0028127429380104007,0.5343489670753124,COMPLETE
40,40,0.9511111378669739,2023-12-14 17:08:25.512114,2023-12-14 17:11:52.198291,0 days 00:03:26.686177,4500,80,0.002868405838078915,0.5592874951741189,COMPLETE
41,41,0.9466666579246521,2023-12-14 17:11:52.350369,2023-12-14 17:15:20.170618,0 days 00:03:27.820249,4500,80,0.002869750058451263,0.53391087765356,COMPLETE
42,42,0.9577778577804565,2023-12-14 17:15:20.318888,2023-12-14 17:18:50.133325,0 days 00:03:29.814437,4500,81,0.002898157248584429,0.514594007392758,COMPLETE
43,43,0.9422222375869751,2023-12-14 17:18:50.286010,2023-12-14 17:22:16.963295,0 days 00:03:26.677285,4500,80,0.0028582898175284533,0.5228269853946097,COMPLETE
44,44,0.9466667175292969,2023-12-14 17:22:17.118673,2023-12-14 17:25:43.787476,0 days 00:03:26.668803,4500,80,0.0028984432243086083,0.49661339483905026,COMPLETE
45,45,0.9555555582046509,2023-12-14 17:25:44.015118,2023-12-14 17:29:13.946174,0 days 00:03:29.931056,4500,81,0.002866478053579324,0.46209183804686277,COMPLETE
46,46,0.9555555582046509,2023-12-14 17:29:14.077534,2023-12-14 17:32:46.222747,0 days 00:03:32.145213,4500,82,0.002819422114333982,0.4152334591360738,COMPLETE
47,47,0.95333331823349,2023-12-14 17:32:46.354376,2023-12-14 17:36:17.615146,0 days 00:03:31.260770,4500,82,0.002807780387402066,0.4834469536819047,COMPLETE
48,48,0.95333331823349,2023-12-14 17:36:17.764436,2023-12-14 17:39:44.831123,0 days 00:03:27.066687,4500,80,0.0028454835121002153,0.45415982337468047,COMPLETE
49,49,0.9444444179534912,2023-12-14 17:39:45.068252,2023-12-14 17:43:12.738850,0 days 00:03:27.670598,4500,80,0.00279788493576541,0.40441086587138864,COMPLETE
