,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
37,37,0.8666666150093079,2023-12-14 16:56:29.493739,2023-12-14 17:00:09.307647,0 days 00:03:39.813908,4500,83,0.00370250614481444,1.6248065181257612,COMPLETE
38,38,0.8600000143051147,2023-12-14 17:00:09.464553,2023-12-14 17:03:49.093665,0 days 00:03:39.629112,4500,83,0.0036643047593412563,1.6260497871845947,COMPLETE
39,39,0.8688888549804688,2023-12-14 17:03:49.289230,2023-12-14 17:07:28.495342,0 days 00:03:39.206112,4500,83,0.003566337231598316,1.6270344027186165,COMPLETE
40,40,0.8755555748939514,2023-12-14 17:07:28.627573,2023-12-14 17:11:10.518750,0 days 00:03:41.891177,4500,84,0.0035764595841751264,1.6265085288653667,COMPLETE
41,41,0.8622221946716309,2023-12-14 17:11:10.677198,2023-12-14 17:14:53.296877,0 days 00:03:42.619679,4500,84,0.0036183093904798296,1.6355596069528096,COMPLETE
42,42,0.8755555152893066,2023-12-14 17:14:53.429377,2023-12-14 17:18:34.879841,0 days 00:03:41.450464,4500,84,0.003573597903143153,1.6248350911532845,COMPLETE
43,43,0.8666666746139526,2023-12-14 17:18:35.061462,2023-12-14 17:22:15.501590,0 days 00:03:40.440128,4500,83,0.0035991029626521046,1.638052806725593,COMPLETE
44,44,0.8577777743339539,2023-12-14 17:22:15.662793,2023-12-14 17:25:56.718970,0 days 00:03:41.056177,4500,84,0.003604592078565344,1.6304934703173275,COMPLETE
45,45,0.8733333349227905,2023-12-14 17:25:56.867235,2023-12-14 17:29:38.534532,0 days 00:03:41.667297,4500,84,0.0035462989402795303,1.6159255922215672,COMPLETE
46,46,0.8866667151451111,2023-12-14 17:29:38.678593,2023-12-14 17:33:20.994428,0 days 00:03:42.315835,4500,84,0.0035643596665990585,1.6203776900436555,COMPLETE
47,47,0.8711110949516296,2023-12-14 17:33:21.172959,2023-12-14 17:37:00.086474,0 days 00:03:38.913515,4500,83,0.003600898350797976,1.6278241307571377,COMPLETE
48,48,0.8755555748939514,2023-12-14 17:37:00.257342,2023-12-14 17:40:40.989830,0 days 00:03:40.732488,4500,83,0.003610280965021004,1.6300506642841321,COMPLETE
49,49,0.8533333539962769,2023-12-14 17:40:41.140483,2023-12-14 17:44:21.542094,0 days 00:03:40.401611,4500,83,0.003629208367598187,1.634077389756399,COMPLETE
