,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_learning_rate,params_max_grad_norm,state
36,36,0.03700000047683716,2023-12-15 03:04:02.451176,2023-12-15 03:21:52.376266,0 days 00:17:49.925090,256,91,0.0004085409628782063,6.57414879530237,COMPLETE
37,37,0.03750000149011612,2023-12-15 03:21:52.536382,2023-12-15 03:39:23.661309,0 days 00:17:31.124927,256,90,0.0004120586366919827,6.5726317472653,COMPLETE
38,38,0.035999998450279236,2023-12-15 03:39:23.797537,2023-12-15 03:56:47.715607,0 days 00:17:23.918070,256,89,0.0004155083408061909,6.571191130471136,COMPLETE
39,39,0.04350000247359276,2023-12-15 03:56:47.857228,2023-12-15 04:14:25.165382,0 days 00:17:37.308154,256,90,0.0004105084263567597,6.576919342933237,COMPLETE
40,40,0.03849999979138374,2023-12-15 04:14:25.323540,2023-12-15 04:30:49.622952,0 days 00:16:24.299412,256,84,0.00043484902707521193,6.558315583759176,COMPLETE
41,41,0.050999999046325684,2023-12-15 04:30:49.821575,2023-12-15 04:46:58.353678,0 days 00:16:08.532103,256,83,0.0004357856119526403,6.558253666155189,COMPLETE
42,42,0.026999998837709427,2023-12-15 04:46:58.546974,2023-12-15 04:56:39.625500,0 days 00:09:41.078526,256,49,0.0005332878049882771,6.473184975297763,COMPLETE
43,43,0.05349999666213989,2023-12-15 04:56:39.804488,2023-12-15 05:14:30.264104,0 days 00:17:50.459616,256,91,0.0004589877003387131,6.545703646618609,COMPLETE
44,44,0.048500001430511475,2023-12-15 05:14:30.497729,2023-12-15 05:32:27.443491,0 days 00:17:56.945762,256,92,0.0005789645953881115,6.493231472834269,COMPLETE
45,45,0.02500000037252903,2023-12-15 05:32:27.670340,2023-12-15 05:50:30.302109,0 days 00:18:02.631769,256,93,0.0007641111250132446,6.450043166394866,COMPLETE
46,46,0.0560000017285347,2023-12-15 05:50:30.460081,2023-12-15 06:08:19.358303,0 days 00:17:48.898222,256,91,0.0004398892134581941,6.546135366370586,COMPLETE
47,47,0.024000000208616257,2023-12-15 06:08:19.525377,2023-12-15 06:26:07.622596,0 days 00:17:48.097219,256,91,0.000450030251697413,6.538892699783119,COMPLETE
48,48,0.03849999979138374,2023-12-15 06:26:07.760496,2023-12-15 06:43:11.494173,0 days 00:17:03.733677,256,87,0.0004349791462163681,6.525265481045196,COMPLETE
49,49,0.035999998450279236,2023-12-15 06:43:11.657211,2023-12-15 07:00:09.943507,0 days 00:16:58.286296,256,87,0.00043492053997232964,6.52869435238699,COMPLETE
